x,y,S34,Fe57,Co59,Ni60,As75,Se77,Au197,Bi209
651.1068381,506,512516.5194,436530.4725,5623.6073,4761.569304,51.00797196,56.01067218,0.00331303,0.006393085
655.15098,506,504021.7012,436530.4725,5636.578008,4459.154252,51.00797196,38.25085507,0.00331303,0.006393085
659.1951219,506,504021.7012,441250.8109,5382.092901,3879.759348,55.69508506,47.13031965,0.00331303,0.006393085
663.2392637,506,546048.6367,456421.0706,4640.43849,3551.719677,55.69508506,29.37139049,0.00331303,0.006393085
667.2834056,506,559083.806,456421.0706,4640.43849,3551.719677,55.69508506,20.49103796,0.00331303,0.006393085
671.3275474,506,546048.6367,448221.0816,5129.764181,3551.719677,57.2574561,20.49103796,0.00331303,0.006393085
675.3716893,506,542040.3518,448221.0816,11816.01564,2089.192851,141.6476045,20.49103796,0.00331303,0.006393085
679.4158311,506,518016.016,448221.0816,21622.10248,1114.002819,212.0055222,20.49103796,0.00331303,0.006393085
683.459973,506,518016.016,451297.4631,27321.69415,545.7284172,212.0055222,20.49103796,0.00331303,0.006393085
687.5041148,506,540036.6796,452315.5615,27321.69415,400.1274624,179.168121,20.49103796,0.00331303,0.006393085
691.5482567,506,540036.6796,489057.8407,23212.5982,215.2752466,179.168121,38.25085507,0.00331303,0.006393085
695.5923985,506,540036.6796,469973.8118,22277.78795,215.2752466,183.8588571,47.13031965,0.00331303,0.137742579
699.6365404,506,545547.5387,469973.8118,22277.78795,430.5876253,368.4631265,64.89013676,0.11171633,0.137742579
703.6806822,506,545547.5387,469973.8118,26260.8041,496.0464178,454.5775549,64.89013676,0.558590587,2.429985374
707.7248241,506,505520.36,460482.4663,26260.8041,496.0464178,454.5775549,64.89013676,0.782027716,4.865904478
711.7689659,506,496031.551,414191.586,16406.42843,481.3715026,321.5104164,47.13031965,1.117205752,4.865904478
715.8131078,506,495532.2764,414191.586,9680.272558,406.8957679,93.19611256,47.13031965,1.117205752,2.286710172
719.8572496,506,495532.2764,440265.7363,6541.375166,375.31385,43.19661651,47.13031965,1.117205752,1.427081878
723.9013915,506,495532.2764,453452.6745,3882.4254,247.9420433,35.38551092,47.13031965,0.11171633,0.280994861
727.9455333,506,488046.0935,443060.0382,2821.227684,218.6541827,21.32642035,11.61157338,0.00331303,0.280994861
731.9896752,506,488046.0935,443060.0382,2481.903111,193.8777163,21.32642035,11.61157338,0.00331303,0.424258603
736.033817,506,488046.0935,425465.6917,2481.903111,193.8777163,18.20242786,56.01067218,0.11171633,1.140554394
740.0779589,506,500026.0167,425465.6917,3040.217654,211.8964904,24.45053777,56.01067218,0.11171633,1.140554394
744.1221007,506,553065.995,425465.6917,5869.296843,268.2223157,82.25751644,38.25085507,0.11171633,1.140554394
748.1662426,506,556074.5502,457124.0346,10436.78013,340.3577629,243.2852997,38.25085507,0.11171633,0.997290651
752.2103844,506,556575.9937,451535.461,18099.28641,341.4852742,351.2455629,64.89013676,0.11171633,0.854026909
756.2545263,506,556074.5502,457124.0346,21640.685,388.8479426,384.1169449,64.89013676,0.00331303,0.854026909
760.2986681,506,562093.7144,454849.8103,26165.664,405.767717,384.1169449,29.37139049,0.00331303,0.854026909
764.34281,506,562093.7144,486794.6448,21867.96295,439.6142812,338.7248568,29.37139049,0.11171633,0.854026909
768.3869519,506,562093.7144,454849.8103,21867.96295,533.3060061,293.3451368,29.37139049,0.11171633,0.280994861
772.4310937,506,581674.6826,467873.6817,20502.99809,590.9116143,199.4953102,29.37139049,0.00331303,0.137742579
776.4752356,506,580167.4156,467873.6817,17217.52128,676.8061887,161.9701713,38.25085507,0.00331303,0.137742579
780.5193774,506,580167.4156,483713.8513,17199.5541,676.8061887,101.0099666,11.61157338,0.00331303,0.137742579
784.5635193,506,519516.2487,483713.8513,14696.01349,691.5046687,101.0099666,38.25085507,0.00331303,0.137742579
788.6076611,506,515015.9538,463329.6435,14696.01349,658.7179795,107.2613247,38.25085507,0.00331303,0.424258603
792.651803,506,519516.2487,412007.7023,15480.071,622.5498358,249.5419048,38.25085507,0.00331303,0.567510885
796.6959448,506,555071.6057,401150.1,22519.78005,449.7701572,427.9556569,11.61157338,0.11171633,6.585642393
800.7400867,506,555071.6057,401150.1,22519.78005,343.7402068,427.9556569,11.61157338,0.11171633,20.20755919
804.7842285,506,542541.325,413303.4994,20173.18878,343.7402068,313.6863181,29.37139049,0.11171633,20.20755919
808.8283704,506,542541.325,413303.4994,10728.29447,436.229229,255.7988847,29.37139049,0.11171633,8.735595562
812.8725122,506,499526.6173,421805.3591,9399.983681,490.4020259,255.7988847,29.37139049,0.11171633,3.003109104
816.9166541,506,567613.6519,472397.8684,9399.983681,618.0296273,255.7988847,20.49103796,0.223434894,2.573272037
820.9607959,506,502523.1672,472397.8684,9399.983681,618.0296273,244.8494197,20.49103796,0.782027716,2.429985374
825.0049378,506,561591.9734,455815.0334,10099.40593,597.6905329,176.0411302,38.25085507,0.558590587,0.997290651
829.0490796,506,502523.1672,455815.0334,10034.7926,597.6905329,144.7739706,38.25085507,0.558590587,0.567510885
833.0932215,506,561591.9734,455815.0334,10034.7926,633.8512115,138.5213633,20.49103796,0.00331303,0.006393085
837.1373633,506,495033.1169,417854.1246,9710.766041,698.2892537,93.19611256,20.49103796,0.00331303,0.006393085
841.1815052,506,543543.3387,417854.1246,9386.294171,837.4567566,88.50812495,29.37139049,0.00331303,0.006393085
845.225647,506,543543.3387,423643.2301,4894.410354,1304.778786,65.06956113,29.37139049,0.00331303,0.006393085
849.2697889,506,543543.3387,429912.7721,3235.535718,1304.778786,65.06956113,29.37139049,0.00331303,0.006393085
853.3139307,506,500525.4065,440873.9486,2470.849034,1600.619717,54.13271403,29.37139049,0.00331303,0.006393085
857.3580726,506,500525.4065,462728.0485,2432.64987,1520.899202,44.75886261,29.37139049,0.00331303,0.137742579
861.4022144,506,556575.9937,465033.1216,2432.64987,1520.899202,44.75886261,20.49103796,0.00331303,0.137742579
865.4463563,506,556575.9937,465033.1216,2635.733678,1182.102664,52.570343,11.61157338,0.00331303,0.280994861
869.4904981,506,598265.5498,454411.2812,4117.10269,1150.318017,93.19611256,11.61157338,1.005487188,0.710774627
873.53464,506,609841.0227,454411.2812,6675.599219,839.7209532,119.7645406,11.61157338,1.005487188,4.149413864
877.5787819,506,609841.0227,474526.6421,12017.14615,473.4703792,194.8041994,11.61157338,2.793095935,5.582440932
881.6229237,506,571629.5469,474526.6421,14861.00451,250.195177,210.4417769,4.808113358,2.234458426,5.582440932
885.6670656,506,527020.0701,436391.6383,14861.00451,217.5279306,194.8041994,4.808113358,2.234458426,5.582440932
889.7112074,506,527020.0701,421596.0048,13320.33777,216.4015886,188.5495931,4.808113358,0.558590587,5.439131349
893.7553493,506,534027.4767,420848.9584,13320.33777,216.4015886,179.168121,20.49103796,0.446872023,3.003109104
897.7994911,506,554570.2198,421596.0048,13169.173,191.6255719,188.5495931,11.61157338,0.00331303,2.143434969
901.843633,506,551060.6242,470251.4802,13322.90439,131.9588559,179.168121,20.49103796,0.00331303,0.424258603
905.8877748,506,551060.6242,470251.4802,12506.77997,131.9588559,179.168121,11.61157338,0.00331303,0.137742579
909.9319167,506,551060.6242,428354.7454,13183.37528,157.8483529,163.5335418,20.49103796,0.00331303,0.137742579
913.9760585,506,508018.5661,428354.7454,12506.77997,157.8483529,140.0844839,20.49103796,0.00331303,0.137742579
918.0202004,506,540537.5952,423204.7009,12213.04087,155.5968381,140.0844839,20.49103796,0.00331303,0.006393085
922.0643422,506,530022.7618,412541.0134,12084.73723,136.460986,144.7739706,20.49103796,0.00331303,0.006393085
926.1084841,506,530022.7618,412541.0134,12213.04087,136.460986,147.9004617,4.808113358,0.00331303,0.006393085
930.1526259,506,514516.0362,490640.0992,14293.61574,136.460986,147.9004617,4.808113358,0.00331303,0.006393085
934.1967678,506,499027.2851,490640.0992,17342.8472,156.7225505,262.0559896,4.808113358,0.00331303,0.006393085
938.2409096,506,514516.0362,455444.8191,22452.08732,268.2223157,332.4648786,4.808113358,0.00331303,0.006393085
942.2850515,506,537031.7519,455444.8191,25381.57232,339.2303416,354.3759268,11.61157338,0.00331303,0.137742579
946.3291933,506,558080.6312,459107.3569,25381.57232,339.2303416,395.0756547,4.808113358,0.00331303,0.137742579
950.3733352,506,537031.7519,459107.3569,25381.57232,313.3019897,487.4694254,38.25085507,0.00331303,0.137742579
954.417477,506,547552.0362,448478.9295,27140.277,271.6026909,534.4689842,29.37139049,0.00331303,0.137742579
958.4616189,506,547552.0362,432226.6382,29329.88657,271.6026909,542.3035765,47.13031965,0.00331303,0.137742579
962.5057607,506,553065.995,448478.9295,29329.88657,271.6026909,542.3035765,29.37139049,1.89928039,0.854026909
966.5499026,506,553065.995,432226.6382,22431.8603,283.9982993,308.9919591,4.808113358,1.89928039,0.854026909
970.5940444,506,542040.3518,469354.5712,17787.58103,417.0488557,196.3679447,4.808113358,1.89928039,0.854026909
974.6381863,506,542040.3518,434467.8085,11726.82922,549.1165274,80.69489555,4.808113358,1.787561826,0.854026909
978.6823281,506,522517.3089,434467.8085,8458.875194,631.5908824,80.69489555,11.61157338,1.787561826,0.854026909
982.72647,506,475080.0295,391013.0771,7641.039695,631.5908824,80.69489555,11.61157338,0.335153459,0.424258603
986.7706119,506,277668.4197,233109.2516,5896.196336,283.9982993,58.81982713,4.808113358,0.335153459,0.137742579
990.8147537,506,96712.70045,79778.10032,1967.834074,110.576076,19.76442411,4.808113358,0.335153459,0.006393085
994.8588956,506,51255.95577,19920.08198,473.1372369,8.216203528,18.20242786,4.808113358,0.00331303,0.006393085
998.9030374,506,34852.81792,3539.780656,87.66109973,1.47020362,18.20242786,4.808113358,0.00331303,0.006393085
1002.947179,506,19433.27777,2593.30991,60.17317411,1.47020362,7.268579077,4.808113358,0.00331303,0.006393085
1006.991321,506,15099.79166,2531.27571,11.73934993,0.644103472,5.706707762,4.808113358,0.00331303,0.006393085
1011.035463,506,15099.79166,2593.30991,10.81771632,0.644103472,5.706707762,4.808113358,0.00331303,0.006393085
1015.079605,506,15099.79166,2469.246152,8.744183477,1.47020362,3.816580614,4.808113358,0.00331303,0.006393085
1019.123747,506,15099.79166,3244.885969,10.81771632,1.47020362,3.816580614,4.808113358,0.00331303,0.006393085
1023.167889,506,14136.98988,4160.884534,5.749367084,1.47020362,3.816580614,11.61157338,0.00331303,0.006393085
1027.21203,506,12692.91676,9876.84166,5.749367084,0.644103472,3.816580614,4.808113358,0.00331303,0.006393085
1031.256172,506,7399.35431,17069.95312,5.519027771,7.09184023,3.816580614,20.49103796,0.00331303,0.006393085
1035.300314,506,7399.35431,17069.95312,5.519027771,2.594566919,3.816580614,4.808113358,0.00331303,0.006393085
1039.344456,506,6918.226923,12300.36386,5.288670035,2.594566919,3.816580614,20.49103796,0.00331303,0.006393085
1043.388598,506,6437.118729,6399.926908,4.597615249,0.644103472,3.816580614,4.808113358,0.00331303,0.006393085
1047.43274,506,5956.029729,3524.257603,3.676258,0.644103472,3.816580614,4.808113358,0.00331303,0.006393085
1051.476881,506,5474.950325,3151.778592,3.676258,0.644103472,3.816580614,4.808113358,0.00331303,0.006393085
1055.521023,506,5956.029729,3151.778592,3.676258,0.644103472,3.816580614,4.808113358,0.00331303,0.006393085
1059.565165,506,5474.950325,2484.752961,3.215579375,0.644103472,3.816580614,4.808113358,0.00331303,0.006393085
1063.609307,506,3550.83424,2469.246152,2.06395651,0.644103472,3.816580614,4.808113358,0.00331303,0.006393085
1067.653449,506,3550.83424,2469.246152,2.06395651,0.644103472,3.816580614,4.808113358,0.00331303,0.006393085
1071.697591,506,3550.83424,2267.67387,2.06395651,0.644103472,3.816580614,4.808113358,0.00331303,0.006393085
1075.741733,506,3069.850803,2252.170155,2.06395651,1.47020362,3.816580614,4.808113358,0.00331303,0.006393085
1079.785874,506,2588.876963,1973.139627,0.912370493,1.47020362,3.816580614,4.808113358,0.00331303,0.006393085
1083.830016,506,3069.850803,1136.495891,0.912370493,1.47020362,3.816580614,4.808113358,0.00331303,0.006393085
1087.874158,506,2588.876963,470.7596584,0.451747141,1.47020362,3.816580614,4.808113358,0.00331303,0.006393085
1091.9183,506,2588.876963,470.7596584,0.126296535,0.644103472,3.816580614,4.808113358,0.00331303,0.006393085
0,517,2421.111032,16.43319973,0.126296535,0.644103472,3.816580614,4.808113358,0.00331303,0.006393085
4.044141852,517,2421.111032,89.2548907,0.442889354,0.644103472,3.816580614,4.808113358,0.00331303,0.006393085
8.088283704,517,2421.111032,89.2548907,2.285419611,1.556686186,3.816580614,4.808113358,0.00331303,0.006393085
12.13242556,517,2421.111032,73.78288791,2.285419611,1.556686186,3.816580614,4.808113358,0.00331303,0.006393085
16.17656741,517,2421.111032,16.43319973,0.126296535,1.556686186,3.816580614,4.808113358,0.00331303,0.006393085
20.22070926,517,2421.111032,16.43319973,0.126296535,0.644103472,3.816580614,4.808113358,0.00331303,0.006393085
24.26485111,517,2421.111032,16.43319973,2.285419611,0.644103472,3.816580614,4.808113358,0.00331303,0.006393085
28.30899296,517,2421.111032,42.84120278,3.206721588,0.644103472,3.816580614,4.808113358,0.00331303,0.143251136
32.35313481,517,2421.111032,104.72612,3.897739525,0.644103472,3.816580614,4.808113358,0.00331303,0.143251136
36.39727667,517,2421.111032,754.7428347,12.4217496,6.053959497,3.816580614,4.808113358,0.00331303,0.286503418
40.44141852,517,2421.111032,2769.276029,133.2245672,6.053959497,3.816580614,4.808113358,0.00331303,0.42976716
44.48556037,517,5381.637796,5425.108773,182.12854,6.053959497,11.53374687,4.808113358,0.00331303,1.862404582
48.52970222,517,25116.53601,16729.41207,686.7001798,10.55141269,14.65761443,4.808113358,0.00331303,1.862404582
52.57384407,517,62260.0597,51129.80336,2238.177352,37.53945971,25.59171307,18.44193075,0.00331303,1.289326693
56.61798593,517,190899.4543,149072.5035,6172.296734,139.9241562,113.0902377,36.20174786,0.00331303,1.289326693
60.66212778,517,293738.3003,299710.3823,13223.64776,198.4686675,159.9833564,36.20174786,0.11171633,2.148943526
64.70626963,517,420192.5791,352015.162,13716.36098,254.7881969,183.4349129,45.08121244,0.00331303,2.148943526
68.75041148,517,431612.8072,384566.0027,13716.36098,276.1965203,183.4349129,45.08121244,0.11171633,0.859535466
72.79455333,517,467426.5249,405082.4276,12998.7997,322.4064038,127.1566992,45.08121244,8.491904588,0.716283184
76.83869519,517,510830.0404,486883.7231,8417.730355,330.2976335,72.46022056,27.32228328,8.491904588,0.716283184
80.88283704,517,467426.5249,486883.7231,7156.73626,465.6562781,61.52299868,27.32228328,3.686956168,0.859535466
84.92697889,517,484870.7443,505159.0079,7156.73626,526.6171677,61.52299868,36.20174786,0.670309151,0.859535466
88.97112074,517,484870.7443,479344.8813,7142.704908,553.7207001,72.46022056,45.08121244,0.00331303,0.573019442
93.01526259,517,485868.2379,479344.8813,6625.213502,553.7207001,72.46022056,71.72138208,0.00331303,0.286503418
97.05940444,517,485868.2379,465047.2687,6606.938191,549.20301,72.46022056,71.72138208,0.00331303,0.143251136
101.1035463,517,543851.2231,435777.7526,5792.114163,487.1020173,63.08536971,36.20174786,1.117205752,0.143251136
105.1476881,517,536339.2637,435777.7526,5792.114163,243.5221684,63.08536971,36.20174786,1.117205752,0.143251136
109.19183,517,536339.2637,420693.4525,6301.289494,226.6251494,53.71114351,36.20174786,0.11171633,0.006393085
113.2359719,517,536339.2637,452920.3364,6301.289494,195.0902711,53.71114351,27.32228328,0.00331303,0.006393085
117.2801137,517,577456.2557,514626.1209,6941.163279,190.5859823,44.33754195,27.32228328,0.00331303,0.006393085
121.3242556,517,577456.2557,514626.1209,6941.163279,178.1999976,53.71114351,27.32228328,0.00331303,0.006393085
125.3683974,517,544352.1388,449943.1179,9134.709571,178.1999976,56.83588557,27.32228328,0.00331303,0.006393085
129.4125393,517,480881.4896,437192.5339,13248.80202,181.5779444,106.8387547,4.808113358,0.00331303,0.006393085
133.4566811,517,517827.7256,437192.5339,17602.21828,240.1426027,124.0307078,9.562466167,0.00331303,0.006393085
137.500823,517,517827.7256,428732.5212,22227.06037,249.1550478,205.3259723,9.562466167,0.00331303,0.006393085
141.5449648,517,534837.3325,452342.9731,25158.87178,304.3711703,214.7086937,27.32228328,0.00331303,0.006393085
145.5891067,517,540345.0823,491692.1954,28634.80152,304.3711703,245.9884712,27.32228328,0.00331303,0.006393085
149.6332485,517,550365.0267,491692.1954,29062.6279,326.9155494,245.9884712,18.44193075,0.00331303,0.006393085
153.6773904,517,550365.0267,503475.3805,29062.6279,270.5623817,285.0964696,18.44193075,0.00331303,0.006393085
157.7215322,517,539343.5389,492692.6793,27265.9359,291.9734932,255.3735663,27.32228328,0.00331303,0.143251136
161.7656741,517,539343.5389,503475.3805,26602.82318,291.9734932,267.887776,27.32228328,0.00331303,0.143251136
165.8098159,517,539343.5389,492692.6793,26602.82318,291.9734932,267.887776,36.20174786,0.00331303,0.143251136
169.8539578,517,544352.1388,425515.129,27476.81919,276.1965203,286.6609645,27.32228328,0.00331303,0.006393085
173.8980996,517,522828.2931,425515.129,27665.04827,270.5623817,341.4280284,27.32228328,0.00331303,0.006393085
177.9422415,517,522828.2931,477537.8592,27907.69168,217.6144132,353.9487344,27.32228328,0.00331303,0.006393085
181.9863833,517,522828.2931,477537.8592,27665.04827,217.6144132,341.4280284,27.32228328,0.00331303,0.006393085
186.0305252,517,536339.2637,420327.6185,27907.69168,236.7631269,313.2598753,27.32228328,0.00331303,0.006393085
190.074667,517,537841.2526,396664.3222,26311.24048,244.6487803,275.7097505,27.32228328,0.00331303,0.006393085
194.1188089,517,536339.2637,396664.3222,23264.50635,720.9937777,275.7097505,133.8838498,0.00331303,0.006393085
198.1629507,517,537841.2526,396664.3222,19516.05685,2343.472593,139.6612893,293.7444024,0.00331303,0.006393085
202.2070926,517,570427.3526,425722.2781,10250.9046,3285.847515,53.71114351,302.6256429,0.00331303,0.006393085
206.2512344,517,570427.3526,453815.0402,4720.101683,3985.515474,6.848007992,302.6256429,0.00331303,0.143251136
210.2953763,517,589514.4299,453815.0402,1733.874355,3985.515474,3.816580614,311.5077713,0.00331303,0.143251136
214.3395181,517,486366.9943,419792.1324,1545.109889,4000.618242,3.816580614,231.5730553,0.00331303,0.006393085
218.38366,517,485369.4911,419792.1324,1545.109889,4047.101009,3.816580614,311.5077713,0.00331303,0.006393085
222.4278019,517,485369.4911,420274.7439,1545.109889,4140.11898,3.816580614,347.0353971,0.00331303,0.006393085
226.4719437,517,488861.1602,445130.2638,1139.365992,4140.11898,8.409879307,347.0353971,0.00331303,0.006393085
230.5160856,517,488861.1602,445130.2638,1127.799263,3781.225741,8.409879307,302.6256429,0.00331303,0.006393085
234.5602274,517,488861.1602,445130.2638,990.8472312,3781.225741,6.848007992,249.3364242,0.00331303,0.006393085
238.6043693,517,554876.3961,451582.6923,885.8741889,3968.090855,3.816580614,267.0989051,0.00331303,0.006393085
242.6485111,517,554876.3961,451582.6923,885.8741889,5033.177066,6.848007992,267.0989051,0.00331303,0.006393085
246.692653,517,471411.7299,451582.6923,1412.227062,5543.896856,5.286136677,338.1532686,0.00331303,0.006393085
250.7367948,517,460455.1633,461726.3023,1471.499012,5959.901653,5.286136677,338.1532686,0.00331303,0.006393085
254.7809367,517,471411.7299,440046.3275,1412.227062,5669.846772,3.816580614,258.2176646,0.00331303,0.006393085
258.8250785,517,484371.9879,450372.8549,1318.357896,5959.901653,3.816580614,258.2176646,0.00331303,0.006393085
262.8692204,517,554876.3961,450372.8549,1104.922398,5669.846772,3.816580614,240.4551837,0.00331303,0.006393085
266.9133622,517,554876.3961,450372.8549,911.6584475,5725.211209,3.816580614,267.0989051,0.00331303,0.006393085
270.9575041,517,509830.6658,475415.6724,856.7792127,5533.30908,3.816580614,267.0989051,0.00331303,0.006393085
275.0016459,517,505833.9161,497152.9639,567.667209,5533.30908,3.816580614,284.862274,0.00331303,0.006393085
279.0457878,517,509830.6658,510692.4707,459.2833688,5527.427511,3.816580614,284.862274,0.00331303,0.006393085
283.0899296,517,505833.9161,510692.4707,459.2833688,5110.529592,11.53374687,329.2711402,0.00331303,0.006393085
287.1340715,517,517827.7256,477484.9536,467.0262482,5070.675,3.816580614,329.2711402,0.00331303,0.006393085
291.1782133,517,518327.7008,477484.9536,506.7169433,4855.216376,11.53374687,329.2711402,0.00331303,0.006393085
295.2223552,517,518827.6855,428838.3006,563.6621017,4199.45489,14.65761443,320.3898997,0.00331303,0.006393085
299.266497,517,518827.6855,504588.2609,563.6621017,3797.463756,14.65761443,320.3898997,0.00331303,0.006393085
303.3106389,517,540345.0823,436652.6358,554.2407227,3447.666787,3.816580614,258.2176646,0.00331303,0.006393085
307.3547807,517,552369.8697,436652.6358,520.8234851,2837.341235,3.816580614,240.4551837,0.00331303,0.006393085
311.3989226,517,552369.8697,436652.6358,520.8234851,3283.537178,3.816580614,231.5730553,0.00331303,0.006393085
315.4430644,517,552369.8697,446324.6625,457.1720664,3283.537178,3.816580614,240.4551837,0.00331303,0.006393085
319.4872063,517,542849.3822,446324.6625,433.9597152,3818.34403,3.816580614,293.7444024,0.00331303,0.006393085
323.5313481,517,588006.5871,429422.2811,433.2566479,4338.016634,3.816580614,293.7444024,0.00331303,0.006393085
327.57549,517,584488.9111,429422.2811,433.2566479,5226.64976,3.816580614,338.1532686,0.00331303,0.006393085
331.6196319,517,584488.9111,429501.6243,444.0392066,6148.920606,6.848007992,355.9175255,0.00331303,0.286503418
335.6637737,517,514828.3063,462689.3201,562.4842244,6397.447617,3.816580614,355.9175255,0.00331303,0.286503418
339.7079156,517,514828.3063,472240.1574,778.2478228,6796.12925,3.816580614,355.9175255,0.11171633,0.143251136
343.7520574,517,551367.3955,462689.3201,778.2478228,7198.480242,3.816580614,373.6826703,0.00331303,0.143251136
347.7961993,517,551367.3955,472240.1574,782.5250554,7392.979533,3.816580614,382.5647987,0.00331303,0.006393085
351.8403411,517,546356.1661,488620.2553,797.9765821,7392.979533,3.816580614,382.5647987,0.00331303,0.006393085
355.884483,517,546356.1661,488620.2553,797.9765821,7547.124605,3.816580614,347.0353971,0.00331303,0.006393085
359.9286248,517,558386.3372,459579.914,733.8553278,7823.630013,5.286136677,347.0353971,0.00331303,0.006393085
363.9727667,517,558386.3372,459441.0798,724.8440162,7823.630013,8.409879307,267.0989051,0.00331303,0.006393085
368.0169085,517,542849.3822,459441.0798,710.8591109,6260.104585,5.286136677,258.2176646,0.00331303,0.006393085
372.0610504,517,527330.4113,459441.0798,669.6608375,6260.104585,3.816580614,258.2176646,0.00331303,0.006393085
376.1051922,517,527330.4113,497979.3528,669.6608375,7001.903654,3.816580614,258.2176646,0.00331303,0.006393085
380.1493341,517,527330.4113,497979.3528,695.9346453,7001.903654,3.816580614,311.5077713,0.00331303,0.006393085
384.1934759,517,518327.7008,463088.209,695.9346453,7095.983118,3.816580614,320.3898997,0.00331303,0.006393085
388.2376178,517,518327.7008,458649.9509,695.9346453,7455.092847,3.816580614,338.1532686,0.00331303,0.006393085
392.2817596,517,537841.2526,458649.9509,849.629832,7455.092847,3.816580614,364.7996539,0.00331303,0.006393085
396.3259015,517,571431.2376,458396.5135,964.9818325,7236.640238,3.816580614,364.7996539,0.00331303,0.006393085
400.3700433,517,571431.2376,458396.5135,972.4034676,5978.790795,3.816580614,364.7996539,0.00331303,0.006393085
404.4141852,517,520827.8454,432527.3062,1061.392985,5211.39526,3.816580614,329.2711402,0.00331303,0.006393085
408.458327,517,520827.8454,429545.7067,1061.392985,5017.94667,3.816580614,382.5647987,0.00331303,0.006393085
412.5024689,517,499341.8392,429545.7067,1093.852477,4644.80484,3.816580614,382.5647987,0.00331303,0.006393085
416.5466107,517,527830.7416,421698.3174,1123.944847,3984.353605,3.816580614,382.5647987,0.00331303,0.006393085
420.5907526,517,499341.8392,548003.2909,1193.414093,3571.48697,3.816580614,382.5647987,0.00331303,0.006393085
424.6348944,517,527830.7416,425226.4322,1213.228433,3497.411206,3.816580614,284.862274,0.00331303,0.006393085
428.6790363,517,509331.0361,433840.7186,1311.562168,3150.776594,3.816580614,284.862274,0.00331303,0.006393085
432.7231781,517,528331.1294,433840.7186,1419.780835,3150.776594,6.848007992,284.862274,0.00331303,0.006393085
436.76732,517,531834.1034,455957.0173,1419.780835,3603.909484,6.848007992,400.3299435,0.00331303,0.006393085
440.8114619,517,531834.1034,455957.0173,1520.386108,3656.034754,3.816580614,400.3299435,0.00331303,0.006393085
444.8556037,517,531834.1034,444678.5004,1566.915866,3656.034754,3.816580614,373.6826703,0.00331303,0.006393085
448.8997456,517,528831.4597,444678.5004,1726.987206,3656.034754,3.816580614,373.6826703,0.00331303,0.006393085
452.9438874,517,545855.1257,497697.2732,1730.193901,3736.003419,3.816580614,400.3299435,0.00331303,0.006393085
456.9880293,517,528831.4597,497697.2732,1977.078474,3736.003419,3.816580614,400.3299435,0.00331303,0.006393085
461.0321711,517,545855.1257,441899.638,1994.768577,4283.271987,6.848007992,302.6256429,0.00331303,0.006393085
465.076313,517,475896.5645,441899.638,2101.165165,4283.271987,3.816580614,284.862274,0.00331303,0.006393085
469.1204548,517,587504.0208,458123.2562,2166.569259,4283.271987,5.286136677,275.9810335,0.00331303,0.006393085
473.1645967,517,553372.4112,458123.2562,2166.569259,4546.736184,3.816580614,275.9810335,0.00331303,0.006393085
477.2087385,517,574945.5164,441500.75,2036.42565,4610.939478,5.286136677,338.1532686,0.00331303,0.006393085
481.2528804,517,553372.4112,441500.75,2036.42565,4738.276567,6.848007992,338.1532686,0.00331303,0.006393085
485.2970222,517,527830.7416,441500.75,1942.978417,4610.939478,6.848007992,302.6256429,0.00331303,0.006393085
489.3411641,517,527830.7416,565994.2902,2114.933826,4872.766643,3.816580614,302.6256429,0.00331303,0.006393085
493.3853059,517,527830.7416,526616.394,2114.933826,4876.277254,3.816580614,302.6256429,0.00331303,0.006393085
497.4294478,517,504834.9542,526616.394,2315.787698,4876.277254,3.816580614,284.862274,0.00331303,0.006393085
501.4735896,517,504834.9542,438902.5982,2543.148168,3696.592061,3.816580614,284.862274,0.00331303,0.006393085
505.5177315,517,504834.9542,438902.5982,3323.509587,2670.580915,3.816580614,258.2176646,0.00331303,0.006393085
509.5618733,517,581976.8187,442038.4722,4362.741552,1696.439695,13.09561818,311.5077713,0.00331303,0.006393085
513.6060152,517,545354.0948,470605.0243,4362.741552,1281.001802,19.34360316,258.2176646,0.00331303,0.006393085
517.650157,517,545354.0948,506157.2859,4088.407247,1281.001802,19.34360316,178.2873883,0.00331303,0.006393085
521.6942989,517,505833.9161,506157.2859,3169.099229,1416.289932,8.409879307,98.36155171,0.00331303,0.006393085
525.7384407,517,505833.9161,486279.9221,1671.143023,1565.394932,3.816580614,80.6017346,0.00331303,0.006393085
529.7825826,517,512829.0294,424605.0166,1553.683036,1565.394932,3.816580614,45.08121244,0.00331303,0.006393085
533.8267244,517,572435.2473,430239.8484,1544.375132,1755.741067,3.816580614,80.6017346,0.00331303,0.006393085
537.8708663,517,549362.6676,430239.8484,1363.790124,1867.580183,3.816580614,53.96156497,0.00331303,0.006393085
541.9150081,517,549362.6676,445277.8902,1086.395191,2823.53183,9.971750622,53.96156497,0.00331303,0.143251136
545.95915,517,549362.6676,498708.7846,627.8215677,5130.461879,13.09561818,53.96156497,0.11171633,0.286503418
550.0032919,517,500839.7303,498708.7846,462.5679242,6974.526428,9.971750622,71.72138208,0.11171633,0.286503418
554.0474337,517,547358.2277,426004.3577,462.5679242,7555.494685,13.09561818,71.72138208,0.11171633,0.573019442
558.0915756,517,547358.2277,426004.3577,759.7216293,7555.494685,13.09561818,53.96156497,0.11171633,0.42976716
562.1357174,517,547358.2277,426004.3577,1905.197556,6600.187922,44.33754195,53.96156497,0.11171633,0.42976716
